country,socialNbFollowers,socialNbFollows,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,seniority,sellerRating,totalProductsSold,daysSinceLastLogin,socialProductsLiked
France,12,8,41.0,2,0.0,0,0,M,True,False,True,True,2858,0.0,1.0,17,134.0
United_States,10,8,4.0,0,0.0,0,0,F,False,False,False,True,2859,0.0,0.0,21,78.0
United_Kingdom,13,8,7.0,6,85.0,29,14,F,True,False,True,True,3205,84.0,6.0,22,9.0
Germany,10,8,1.0,0,0.0,28,3,F,False,False,False,True,2854,104.0,0.0,25,21.0
France,10,8,36.0,0,0.0,0,0,M,True,False,True,True,2856,0.0,0.0,12,116.0
United_States,10,8,4.0,0,-5.0,7,0,F,True,True,False,True,3199,-3.0,1.0,1,153.0
United_Kingdom,10,8,8.0,0,0.0,0,0,M,False,False,False,True,2857,0.0,1.0,13,17.0
France,19,10,38.0,0,0.0,22,0,F,True,False,True,False,2855,1.0,0.0,12,86.0
France,10,9,37.0,0,0.0,0,0,F,False,False,False,True,3197,0.0,0.0,14,60.0
United_States,10,8,4.0,0,0.0,2,0,F,False,False,False,False,3205,0.0,0.0,9,37.0
Italy,22,8,27.0,10,90.0,0,0,F,True,False,True,True,3198,91.0,10.0,77,58.0
Spain,14,8,15.0,7,85.0,0,0,M,True,False,True,True,3200,86.0,7.0,6,70.0
United_States,10,9,3.0,0,0.0,48,1,F,True,False,True,True,3198,0.0,1.0,96,51.0
France,10,8,43.0,0,0.0,0,0,F,False,False,False,True,2858,0.0,0.0,12,73.0
Italy,10,8,25.0,0,0.0,0,0,F,False,False,False,True,3204,1.0,0.0,51,69.0
Spain,14,16,11.0,0,0.0,2,0,F,False,False,False,True,2859,0.0,1.0,4,77.0
France,11,14,38.0,0,0.0,0,1,F,True,True,False,False,2856,1.0,0.0,13,130.0
Spain,19,5,17.0,6,33.0,12,1,F,True,False,True,True,3197,33.0,6.0,99,78.0
United_States,10,8,5.0,0,0.0,0,0,M,False,False,False,True,3204,0.0,0.0,24,127.0
United_States,10,9,4.0,0,0.0,19,1,M,False,False,False,True,3195,0.0,0.0,15,57.0
United_States,36,8,4.0,6,0.0,11,0,F,True,False,True,False,3203,0.0,5.0,23,71.0
France,10,8,36.0,2,100.0,0,0,F,False,False,False,True,2857,100.0,2.0,11,21.0
United_States,11,13,4.0,0,0.0,0,0,F,False,False,False,True,2858,0.0,0.0,16,53.0
France,10,8,36.0,0,0.0,2,0,F,True,True,False,True,2855,0.0,0.0,14,156.0
France,10,8,40.0,0,0.0,1,0,M,False,False,False,True,3203,0.0,0.0,16,90.0
France,11,8,40.0,0,0.0,13,0,F,True,False,True,False,2856,1.0,1.0,12,126.0
Italy,10,8,24.0,0,0.0,1,0,M,False,False,False,True,3197,0.0,0.0,57,79.0
United_States,11,8,4.0,0,0.0,11,0,F,True,False,True,True,3201,0.0,1.0,30,52.0
United_Kingdom,11,8,9.0,0,0.0,3,2,M,True,False,True,True,2852,0.0,1.0,12,14.0
United_States,28,31,4.0,5,100.0,1,0,M,True,False,True,False,2855,100.0,5.0,16,57.0
United_Kingdom,10,8,4.0,0,0.0,2,2,F,False,False,False,True,3198,0.0,0.0,20,5.0
Germany,10,8,2.0,0,0.0,1,0,F,True,False,True,True,2852,0.0,0.0,33,134.0
Italy,10,8,30.0,0,0.0,4,0,M,True,False,True,True,2852,2.0,0.0,81,80.0
France,11,10,36.0,0,0.0,4,0,M,False,False,False,True,3201,0.0,0.0,15,141.0
Spain,26,10,11.0,12,83.0,108,20,M,True,True,False,True,2854,84.0,12.0,0,56.0
Spain,10,8,19.0,0,0.0,0,0,F,False,False,False,True,2856,0.0,1.0,99,108.0
Italy,10,8,24.0,0,0.0,12,0,F,True,False,True,True,2858,0.0,0.0,51,61.0
United_Kingdom,11,8,8.0,0,0.0,10,0,M,False,False,False,True,2857,0.0,1.0,27,135.0
Spain,13,8,17.0,0,0.0,12,1,F,True,False,True,True,3199,1.0,0.0,99,70.0
Germany,10,8,2.0,0,0.0,16,1,F,True,False,True,True,3198,0.0,0.0,30,22.0
United_Kingdom,11,8,13.0,0,0.0,15,0,M,True,False,True,False,2858,0.0,0.0,25,13.0
France,10,8,41.0,0,0.0,0,0,M,False,False,False,True,3202,0.0,0.0,14,125.0
France,12,9,40.0,0,0.0,4,1,F,True,False,True,True,2857,-4.0,0.0,12,110.0
United_Kingdom,10,8,8.0,0,0.0,0,0,M,True,False,True,True,2853,1.0,0.0,14,8.0
United_States,10,8,4.0,0,0.0,0,0,F,True,False,True,True,3197,0.0,0.0,10,64.0
Italy,10,8,26.0,0,0.0,3,0,F,True,False,True,True,3204,0.0,0.0,71,43.0
Germany,12,8,1.0,0,0.0,18,2,F,True,False,True,False,2855,0.0,0.0,33,23.0
Germany,10,8,1.0,0,0.0,74,2,F,False,False,False,True,3205,0.0,1.0,39,10.0
Germany,10,8,0.0,0,0.0,8,3,M,True,False,True,True,2859,0.0,0.0,29,135.0
France,11,10,43.0,0,0.0,3,2,F,False,False,False,True,2852,2.0,0.0,16,86.0
United_States,12,12,5.0,0,0.0,1,0,F,True,False,True,True,2855,0.0,0.0,23,59.0
United_States,10,8,4.0,0,0.0,3,1,F,False,False,False,True,3197,1.0,0.0,28,29.0
France,11,8,38.0,0,0.0,0,0,F,True,False,True,True,2857,0.0,0.0,16,169.0
Italy,14,8,30.0,0,0.0,61,1,M,True,False,True,True,3200,1.0,0.0,77,74.0
France,10,8,41.0,0,0.0,0,0,F,True,False,True,False,3204,0.0,0.0,14,114.0
Germany,31,8,1.0,0,0.0,8,0,F,True,False,True,False,3205,0.0,0.0,41,19.0
Italy,10,8,26.0,0,0.0,0,0,F,True,False,True,True,3205,0.0,1.0,73,79.0
United_Kingdom,15,8,8.0,0,0.0,1,0,F,True,False,True,True,3196,0.0,0.0,16,8.0
Italy,31,11,27.0,0,0.0,0,0,F,True,False,True,False,3203,1.0,0.0,98,68.0
United_Kingdom,13,8,12.0,0,0.0,35,3,M,True,False,True,True,3204,0.0,0.0,5,16.0
United_States,10,8,4.0,0,0.0,20,0,F,False,False,False,True,2855,0.0,0.0,95,53.0
France,13,8,46.0,0,0.0,0,0,F,True,False,True,True,2853,0.0,0.0,13,125.0
United_Kingdom,11,8,7.0,0,0.0,0,0,F,False,False,False,True,3205,0.0,0.0,12,17.0
Spain,13,10,14.0,3,0.0,23,1,F,True,False,True,True,3200,0.0,3.0,1,135.0
France,10,9,35.0,0,0.0,0,0,M,True,False,True,True,2854,0.0,1.0,9,104.0
United_States,13,8,4.0,0,0.0,4,1,M,False,False,False,True,2854,0.0,1.0,19,38.0
Germany,10,8,2.0,0,0.0,0,0,F,False,False,False,True,2854,0.0,0.0,26,23.0
Italy,27,9,26.0,11,90.0,1,0,M,True,True,False,False,3200,89.0,11.0,73,85.0
United_States,10,8,4.0,0,0.0,0,0,F,True,False,True,True,3197,0.0,0.0,4,64.0
Germany,10,8,2.0,0,0.0,4,0,F,False,False,False,True,2858,0.0,0.0,31,23.0
Germany,12,8,1.0,2,100.0,0,1,F,True,False,True,True,3196,99.0,2.0,26,19.0
United_Kingdom,11,8,9.0,0,0.0,0,1,M,True,False,True,False,2859,0.0,0.0,12,91.0
Italy,10,8,28.0,0,0.0,0,0,F,True,False,True,True,2859,1.0,0.0,77,96.0
France,10,8,40.0,0,0.0,0,0,F,False,False,False,True,3202,1.0,0.0,12,109.0
United_States,12,8,4.0,4,100.0,4,1,F,True,False,True,True,2852,100.0,4.0,30,53.0
United_Kingdom,17,8,12.0,4,75.0,0,0,F,False,False,False,True,2856,75.0,4.0,15,4.0
United_States,13,8,5.0,0,0.0,55,0,M,False,False,False,True,2856,0.0,0.0,13,57.0
United_Kingdom,10,8,6.0,0,0.0,2,1,F,False,False,False,True,3198,0.0,1.0,23,11.0
France,11,8,43.0,0,0.0,0,0,M,False,False,False,True,3200,1.0,0.0,15,119.0
United_Kingdom,16,9,4.0,0,0.0,1,0,M,True,False,True,False,3197,1.0,1.0,16,13.0
Italy,10,8,26.0,0,0.0,1,0,M,True,False,True,True,2858,0.0,0.0,38,100.0
Germany,10,8,1.0,0,0.0,10,0,F,False,False,False,True,2852,0.0,0.0,22,19.0
United_States,11,8,5.0,0,0.0,0,3,M,False,False,False,True,2858,1.0,0.0,1,20.0
United_States,10,8,5.0,0,0.0,0,0,F,False,False,False,True,3195,0.0,1.0,12,61.0
Spain,10,8,15.0,0,0.0,0,0,F,False,False,False,True,3196,0.0,1.0,8,57.0
Italy,10,8,27.0,0,0.0,0,0,M,True,True,False,True,3195,0.0,0.0,55,67.0
Italy,12,8,27.0,1,0.0,7,0,M,True,False,True,True,2857,1.0,0.0,74,47.0
United_States,50,16,4.0,9,100.0,2,2,F,True,False,True,False,2855,100.0,8.0,7,48.0
United_States,10,8,4.0,0,0.0,7,0,F,True,False,True,True,3205,1.0,0.0,23,64.0
Italy,11,8,31.0,0,0.0,0,0,F,True,False,True,True,3197,0.0,1.0,79,74.0
Spain,12,9,17.0,0,0.0,0,1,M,True,False,True,False,3195,1.0,0.0,3,74.0
France,10,8,44.0,0,0.0,0,3,F,False,False,False,True,3204,0.0,0.0,13,116.0
Italy,54,8,31.0,63,98.0,1,0,F,True,True,False,True,2857,97.0,63.0,79,59.0
United_States,10,8,4.0,0,0.0,0,0,F,True,False,True,True,2853,0.0,0.0,5,66.0
Spain,11,8,10.0,0,0.0,0,0,M,True,False,True,True,3197,0.0,0.0,7,41.0
Germany,10,20,1.0,0,0.0,0,0,F,False,False,False,False,3204,0.0,0.0,25,20.0
Germany,10,8,1.0,0,0.0,1,0,F,False,False,False,True,2859,0.0,0.0,28,19.0
United_Kingdom,89,12,10.0,37,50.0,7,5,F,True,False,True,False,2857,50.0,37.0,2,14.0
Germany,14,8,2.0,5,0.0,0,0,F,False,False,False,True,3201,0.0,4.0,31,25.0
Italy,26,8,27.0,12,91.0,0,0,M,True,False,True,True,3199,92.0,11.0,22,66.0
United_States,10,8,4.0,0,0.0,0,0,M,False,False,False,True,3203,0.0,1.0,98,42.0
Germany,10,8,1.0,0,0.0,0,1,M,True,False,True,True,3195,103.0,0.0,34,21.0
United_States,12,9,4.0,0,0.0,4,0,F,False,False,False,True,3200,0.0,0.0,1,57.0
United_States,10,8,4.0,0,0.0,0,0,M,False,False,False,True,3197,0.0,0.0,35,60.0
France,10,8,41.0,0,0.0,2,1,F,False,False,False,True,3202,0.0,0.0,13,133.0
United_States,12,15,4.0,0,0.0,4,1,M,False,False,False,False,3198,0.0,1.0,0,67.0
United_Kingdom,10,8,5.0,0,0.0,0,0,M,True,False,True,True,2857,0.0,0.0,8,6.0
France,10,8,38.0,0,0.0,0,3,M,False,False,False,True,3196,0.0,0.0,13,100.0
Germany,10,8,1.0,0,0.0,1,0,M,False,False,False,False,3199,0.0,0.0,28,23.0
Germany,11,8,2.0,0,0.0,1,0,F,False,False,False,True,3201,0.0,0.0,20,20.0
Germany,10,8,1.0,0,0.0,0,0,M,True,False,True,True,2856,0.0,0.0,33,26.0
United_States,10,8,4.0,0,0.0,3,0,F,False,False,False,True,3195,2.0,0.0,2,46.0
Spain,10,8,11.0,0,0.0,2,0,F,False,False,False,True,3201,0.0,0.0,2,44.0
Italy,10,9,31.0,0,0.0,3,0,F,False,False,False,True,3203,1.0,0.0,78,79.0
France,10,8,39.0,0,0.0,0,0,F,False,False,False,True,3199,0.0,0.0,16,102.0
France,12,8,42.0,0,0.0,6,1,M,True,False,True,False,2857,0.0,1.0,11,173.0
Spain,10,8,11.0,1,0.0,0,0,F,False,False,False,False,3199,0.0,1.0,1,72.0
France,14,8,42.0,10,60.0,0,0,F,True,False,True,True,2855,60.0,9.0,11,81.0
Italy,10,8,26.0,0,0.0,0,0,M,True,False,True,True,3200,0.0,1.0,63,63.0
France,10,8,36.0,1,0.0,8,0,F,False,False,False,True,2856,0.0,0.0,9,124.0
Germany,10,8,1.0,0,0.0,1,0,M,True,False,True,True,2859,0.0,0.0,29,23.0
United_Kingdom,11,8,6.0,7,100.0,0,0,F,False,False,False,True,2854,100.0,7.0,33,7.0
Italy,10,8,26.0,0,0.0,0,0,F,True,False,True,True,3198,0.0,0.0,81,82.0
United_Kingdom,10,8,8.0,0,0.0,0,0,M,True,False,True,True,2856,1.0,0.0,3,10.0
Italy,10,8,27.0,0,0.0,5,0,F,False,False,False,True,3202,1.0,0.0,23,56.0
United_Kingdom,10,8,8.0,0,0.0,2,0,F,True,False,True,True,3199,0.0,0.0,8,6.0
Italy,16,8,24.0,4,100.0,0,0,F,False,False,False,False,2852,100.0,4.0,42,82.0
France,10,8,42.0,0,0.0,3,0,M,False,False,False,True,3198,0.0,0.0,13,97.0
United_States,12,8,4.0,0,0.0,11,4,F,False,False,False,True,3201,1.0,1.0,14,54.0
France,10,8,39.0,0,0.0,0,0,F,False,False,False,True,3199,0.0,0.0,15,148.0
Germany,10,8,2.0,0,0.0,3,0,F,True,False,True,True,3203,0.0,1.0,34,23.0
Italy,11,8,26.0,0,0.0,0,1,F,False,False,False,False,3205,0.0,0.0,22,88.0
Italy,12,8,29.0,5,100.0,0,0,F,True,True,False,True,2858,100.0,5.0,88,84.0
France,10,8,40.0,0,0.0,5,0,M,False,False,False,True,3198,0.0,1.0,13,88.0
France,10,8,39.0,0,0.0,0,0,F,True,False,True,True,2854,0.0,0.0,16,97.0
Spain,11,8,15.0,0,0.0,15,0,F,False,False,False,False,2852,0.0,0.0,7,64.0
United_States,14,10,3.0,0,0.0,0,0,F,False,False,False,False,3195,0.0,0.0,14,55.0
Italy,11,8,27.0,0,0.0,1,0,F,False,False,False,True,3200,0.0,0.0,79,67.0
United_States,12,8,4.0,0,0.0,0,0,F,True,False,True,True,3202,0.0,0.0,39,23.0
United_States,13,8,4.0,0,0.0,1,1,F,False,False,False,True,3201,0.0,1.0,36,57.0
France,11,8,42.0,0,0.0,0,0,M,True,False,True,True,2857,0.0,0.0,13,143.0
France,12,15,38.0,0,0.0,8,0,F,True,False,True,True,3195,0.0,0.0,14,161.0
Italy,11,8,28.0,0,0.0,42,1,M,False,False,False,True,3197,0.0,1.0,56,73.0
Italy,10,8,25.0,0,0.0,0,0,M,True,False,True,True,2853,103.0,0.0,49,59.0
France,15,9,42.0,1,0.0,0,0,M,True,False,True,True,2857,0.0,1.0,12,129.0
Italy,10,8,36.0,0,0.0,5,0,M,False,False,False,True,3203,1.0,0.0,44,55.0
Italy,10,9,26.0,0,0.0,16,0,F,True,True,False,True,2858,1.0,0.0,23,45.0
Italy,25,15,27.0,1,0.0,66,0,F,True,True,False,False,3195,0.0,0.0,51,74.0
Italy,10,8,30.0,0,0.0,0,0,M,True,True,False,True,3203,0.0,0.0,86,92.0
Germany,10,8,1.0,0,0.0,3,0,F,True,False,True,True,3195,1.0,1.0,21,26.0
Spain,18,8,16.0,9,50.0,0,0,M,True,False,True,False,2854,51.0,9.0,3,90.0
United_Kingdom,11,8,8.0,0,0.0,9,0,M,False,False,False,True,2859,0.0,0.0,8,14.0
United_States,11,9,4.0,0,0.0,3,2,M,True,False,True,True,3199,0.0,0.0,10,53.0
Germany,11,8,1.0,0,0.0,14,6,M,False,False,False,True,2855,0.0,0.0,29,82.0
France,11,8,38.0,0,0.0,8,1,M,False,False,False,True,3202,0.0,1.0,19,59.0
Germany,10,11,1.0,0,0.0,31,0,F,False,False,False,True,2854,0.0,1.0,24,23.0
United_States,10,8,4.0,0,0.0,8,0,F,False,False,False,True,3195,0.0,0.0,5,54.0
United_States,10,8,5.0,0,0.0,12,0,M,False,False,False,True,2855,0.0,0.0,35,64.0
Italy,10,8,26.0,0,0.0,3,0,F,False,False,False,True,2854,0.0,0.0,52,112.0
United_Kingdom,10,8,12.0,0,0.0,78,23,F,False,False,False,True,2853,0.0,0.0,20,5.0
Germany,15,8,1.0,0,0.0,205,1,F,True,False,True,True,3201,0.0,0.0,23,28.0
United_States,15,32,4.0,0,0.0,4,6,F,True,False,True,False,2854,0.0,0.0,32,71.0
Italy,10,9,26.0,0,0.0,6,0,F,True,False,True,True,3199,0.0,0.0,93,85.0
United_States,12,8,5.0,0,0.0,4,1,M,True,False,True,True,2857,0.0,0.0,12,52.0
United_Kingdom,10,8,9.0,0,0.0,0,0,F,True,False,True,True,3197,0.0,0.0,10,10.0
Italy,10,8,30.0,0,0.0,0,0,M,False,False,False,True,2859,0.0,0.0,61,72.0
United_Kingdom,14,8,8.0,0,0.0,1,0,F,True,False,True,True,2857,1.0,0.0,95,9.0
France,10,8,42.0,0,0.0,42,0,M,True,False,True,True,2856,1.0,0.0,13,111.0
Spain,10,8,13.0,0,0.0,7,0,F,False,False,False,True,2856,0.0,0.0,5,72.0
United_States,10,9,4.0,0,0.0,6,4,F,False,False,False,True,3197,0.0,0.0,24,64.0
United_Kingdom,10,8,7.0,0,0.0,0,0,M,True,False,True,True,3204,0.0,1.0,21,6.0
United_States,11,8,4.0,0,0.0,3,0,F,False,False,False,True,3200,0.0,0.0,11,66.0
France,12,8,36.0,1,0.0,14,0,M,False,False,False,True,2857,1.0,0.0,15,95.0
Germany,10,8,1.0,0,0.0,0,0,F,True,True,False,True,3195,0.0,0.0,28,159.0
United_Kingdom,10,8,8.0,0,0.0,4,0,F,False,False,False,True,3198,0.0,0.0,19,4.0
France,10,8,37.0,0,0.0,4,0,M,False,False,False,True,2858,0.0,1.0,14,125.0
France,12,8,44.0,0,0.0,0,1,F,True,False,True,True,2857,0.0,1.0,15,174.0
United_Kingdom,10,8,11.0,0,0.0,2,0,M,False,False,False,True,3200,1.0,0.0,26,19.0
United_Kingdom,10,8,9.0,0,0.0,4,0,F,False,False,False,True,3205,1.0,0.0,21,9.0
France,34,17,39.0,0,0.0,164,4,F,True,False,True,False,3203,0.0,0.0,16,121.0
France,10,8,36.0,0,0.0,1,0,F,True,False,True,True,3203,0.0,0.0,13,127.0
France,12,8,35.0,4,75.0,0,0,M,True,False,True,True,3203,75.0,5.0,11,51.0
Italy,14,6,29.0,0,0.0,2,0,F,False,False,False,True,3200,0.0,0.0,98,76.0
Germany,10,8,1.0,0,0.0,6,0,M,True,True,False,True,3196,0.0,0.0,21,21.0
Spain,10,9,13.0,0,0.0,1,0,F,True,True,False,True,3204,0.0,0.0,3,72.0
France,11,8,35.0,0,0.0,2,5,F,True,True,False,True,2857,0.0,0.0,14,97.0
United_States,12,8,4.0,0,0.0,4,0,M,False,False,False,True,3202,0.0,0.0,95,88.0
France,13,15,35.0,0,0.0,0,0,M,True,False,True,False,2858,0.0,0.0,15,112.0
United_States,10,8,4.0,0,0.0,0,0,F,True,True,False,True,3202,0.0,0.0,22,74.0
Italy,19,8,31.0,11,75.0,0,0,F,True,False,True,True,3197,76.0,10.0,86,77.0
France,17,8,40.0,3,66.0,8,4,F,True,False,True,True,2859,67.0,4.0,17,103.0
Spain,10,8,16.0,0,0.0,10,0,F,True,False,True,True,3201,0.0,0.0,2,93.0
United_Kingdom,12,10,7.0,0,0.0,10,1,M,True,False,True,True,2856,0.0,0.0,27,15.0
United_Kingdom,10,8,10.0,0,0.0,0,1,F,True,False,True,True,3198,0.0,0.0,7,6.0
United_States,10,9,5.0,0,0.0,12,0,F,True,True,False,True,3198,0.0,0.0,14,88.0
United_States,10,8,4.0,0,0.0,0,0,F,False,False,False,True,2857,0.0,0.0,9,70.0
United_States,10,8,4.0,0,0.0,0,0,M,False,False,False,True,2853,0.0,0.0,13,56.0
Germany,11,8,1.0,0,0.0,0,0,F,False,False,False,True,3203,0.0,0.0,31,91.0
Germany,13,11,1.0,0,0.0,12,0,F,False,False,False,True,2858,0.0,0.0,32,20.0
France,16,8,41.0,0,0.0,20,5,F,True,False,True,True,2855,104.0,0.0,13,121.0
United_Kingdom,22,8,8.0,14,100.0,0,0,F,False,False,False,True,3203,99.0,15.0,35,108.0
Italy,11,8,25.0,2,100.0,1,0,M,True,True,False,True,3204,100.0,1.0,47,75.0
United_States,10,8,4.0,0,0.0,0,0,M,True,False,True,True,3200,1.0,0.0,21,58.0
United_States,15,8,4.0,4,50.0,0,0,F,True,False,True,True,3195,50.0,4.0,16,68.0
United_States,10,8,4.0,0,0.0,0,0,F,False,False,False,True,3197,0.0,0.0,1,89.0
France,10,8,40.0,0,0.0,0,1,F,True,False,True,True,3198,1.0,0.0,14,95.0
United_States,13,15,5.0,0,0.0,0,0,F,True,False,True,True,3195,0.0,0.0,14,73.0
United_States,10,9,5.0,0,0.0,2,1,F,True,False,True,True,3200,0.0,0.0,13,59.0
Spain,10,9,21.0,0,0.0,8,2,M,True,False,True,True,3195,1.0,0.0,3,21.0
Spain,12,8,14.0,0,0.0,22,1,F,False,False,False,True,3200,0.0,0.0,4,53.0
France,10,8,41.0,1,0.0,0,0,M,True,False,True,True,2855,0.0,1.0,16,150.0
United_Kingdom,10,8,7.0,0,0.0,23,0,F,False,False,False,True,2858,0.0,0.0,25,5.0
France,10,8,42.0,0,0.0,3,0,F,False,False,False,True,2853,0.0,0.0,16,126.0
United_States,10,8,5.0,0,0.0,19,0,F,False,False,False,True,3202,110.0,0.0,98,32.0
United_States,10,8,4.0,0,0.0,1,0,F,True,False,True,True,3202,1.0,0.0,31,66.0
United_States,10,8,4.0,0,0.0,2,0,M,True,False,True,True,3196,0.0,0.0,20,76.0
United_States,11,8,5.0,0,0.0,0,1,F,False,False,False,True,3198,0.0,1.0,26,75.0
United_States,10,8,4.0,0,0.0,3,0,F,True,False,True,True,3201,0.0,0.0,31,132.0
Germany,13,8,1.0,0,0.0,0,1,M,False,False,False,True,3196,1.0,0.0,26,23.0
France,10,8,43.0,0,0.0,0,0,F,True,False,True,True,2854,0.0,1.0,10,125.0
France,10,8,38.0,0,0.0,0,0,F,True,False,True,True,3203,0.0,0.0,16,135.0
United_Kingdom,12,8,11.0,0,0.0,109,2,M,False,False,False,True,3198,0.0,0.0,16,8.0
United_States,13,8,4.0,0,0.0,0,0,F,False,False,False,True,3202,0.0,0.0,21,67.0
France,10,8,35.0,0,0.0,2,0,M,False,False,False,True,3205,0.0,0.0,15,108.0
Italy,10,8,30.0,0,0.0,24,0,F,True,False,True,True,2856,0.0,0.0,42,164.0
France,10,8,37.0,0,0.0,0,0,F,True,False,True,True,3198,0.0,1.0,12,66.0
United_States,10,8,4.0,0,0.0,4,0,M,False,False,False,True,3198,0.0,1.0,30,20.0
United_Kingdom,10,8,6.0,0,0.0,1,0,F,False,False,False,True,2856,0.0,1.0,99,8.0
France,15,10,35.0,1,0.0,0,0,M,True,False,True,True,2855,0.0,0.0,17,162.0
United_Kingdom,10,8,9.0,0,0.0,4,3,M,False,False,False,True,3200,1.0,0.0,11,11.0
Italy,11,9,26.0,0,0.0,1,0,M,False,False,False,False,3195,-5.0,0.0,74,51.0
Germany,10,9,1.0,0,0.0,0,0,F,False,False,False,True,2853,-6.0,0.0,35,24.0
Germany,10,8,1.0,0,0.0,5,0,F,False,False,False,True,3203,0.0,0.0,21,27.0
United_States,10,8,4.0,0,0.0,0,0,F,False,False,False,True,2852,1.0,0.0,24,57.0
United_Kingdom,10,8,10.0,0,0.0,4,2,F,False,False,False,True,2855,1.0,0.0,16,129.0
Italy,10,8,31.0,0,0.0,2,0,M,True,True,False,True,3204,0.0,0.0,89,106.0
United_States,10,8,4.0,0,0.0,0,0,M,True,False,True,True,3204,1.0,0.0,2,61.0
Spain,10,8,13.0,0,0.0,1,0,F,True,True,False,True,2853,-9.0,0.0,98,69.0
France,10,8,36.0,0,0.0,4,0,F,False,False,False,True,3204,0.0,0.0,13,101.0
France,10,8,40.0,0,0.0,77,1,M,True,False,True,True,2856,0.0,1.0,14,115.0
France,13,10,39.0,1,0.0,0,0,M,False,False,False,True,3202,0.0,2.0,17,101.0
United_States,11,8,5.0,0,0.0,0,1,M,False,False,False,True,3202,0.0,0.0,98,49.0
United_States,11,8,4.0,0,0.0,0,0,M,False,False,False,True,2859,0.0,0.0,14,59.0
France,10,8,35.0,0,0.0,0,0,M,True,False,True,True,3197,0.0,0.0,12,98.0
Italy,15,8,28.0,3,100.0,0,0,M,True,True,False,True,3196,100.0,3.0,75,58.0
France,10,8,40.0,0,0.0,0,0,M,True,False,True,True,2858,0.0,1.0,16,111.0
France,10,8,37.0,0,0.0,0,0,F,False,False,False,True,3200,0.0,0.0,16,77.0
Italy,10,9,28.0,0,0.0,0,0,M,True,False,True,True,3204,1.0,0.0,82,71.0
Germany,10,8,1.0,0,0.0,0,0,M,True,False,True,True,2855,-8.0,0.0,33,27.0
United_States,10,8,4.0,0,0.0,0,0,F,False,False,False,True,2858,0.0,0.0,16,63.0
France,10,8,47.0,0,0.0,0,0,F,True,False,True,True,3205,0.0,0.0,12,133.0
France,11,8,50.0,0,0.0,42,0,M,False,False,False,True,3199,0.0,0.0,16,117.0
Germany,12,8,1.0,1,0.0,0,0,M,False,False,False,False,2852,0.0,2.0,31,28.0
United_States,11,8,4.0,0,0.0,3,2,F,True,False,True,True,3200,0.0,1.0,96,63.0
United_States,10,8,5.0,0,0.0,1,0,M,False,False,False,True,3195,1.0,0.0,27,64.0
United_Kingdom,11,8,7.0,0,0.0,6,7,F,True,False,True,True,2853,0.0,0.0,15,8.0
France,10,8,39.0,0,0.0,0,0,F,True,False,True,True,2858,0.0,0.0,12,152.0
Germany,10,8,2.0,0,0.0,27,0,F,False,False,False,True,3202,0.0,0.0,29,25.0
Italy,14,8,24.0,6,100.0,0,0,M,True,False,True,False,2859,100.0,6.0,76,55.0
United_Kingdom,10,8,7.0,0,0.0,6,0,F,False,False,False,True,3203,1.0,1.0,21,10.0
United_States,10,8,4.0,0,0.0,1,5,F,False,False,False,True,3202,0.0,0.0,9,62.0
Italy,27,8,28.0,30,93.0,0,1,F,True,False,True,True,3198,93.0,29.0,70,62.0
United_States,10,8,4.0,0,-10.0,0,0,F,True,False,True,True,3197,0.0,1.0,24,51.0
Italy,10,8,30.0,0,0.0,0,0,F,True,False,True,True,2853,0.0,0.0,38,65.0
United_States,10,8,4.0,0,0.0,19,0,M,True,False,True,True,3200,1.0,0.0,23,65.0
United_Kingdom,10,8,10.0,0,0.0,3,1,F,False,False,False,True,3202,0.0,1.0,25,12.0
United_Kingdom,10,8,9.0,0,0.0,0,6,F,False,False,False,True,2856,103.0,0.0,14,15.0
Spain,11,8,12.0,0,0.0,2,0,M,False,False,False,True,3199,0.0,0.0,6,133.0
Germany,10,8,1.0,0,0.0,5,0,F,False,False,False,True,2853,1.0,0.0,32,22.0
United_States,10,8,4.0,0,0.0,1,0,F,False,False,False,True,3196,0.0,0.0,12,68.0
United_States,10,8,5.0,0,0.0,0,0,F,True,False,True,True,3198,0.0,0.0,20,35.0
Germany,10,10,2.0,0,0.0,8,1,F,False,False,False,True,3204,0.0,1.0,37,22.0
Spain,12,8,16.0,0,0.0,0,1,M,True,False,True,True,2858,0.0,0.0,99,67.0
Germany,10,8,1.0,0,0.0,11,0,F,False,False,False,True,3196,0.0,0.0,25,27.0
Germany,12,8,1.0,0,0.0,8,3,F,False,False,False,False,3204,0.0,0.0,32,23.0
United_States,10,8,3.0,0,0.0,0,0,F,True,False,True,True,3201,1.0,0.0,28,31.0
United_States,10,8,5.0,0,0.0,1,0,F,True,True,False,True,2854,1.0,0.0,36,67.0
United_States,10,8,5.0,0,0.0,0,0,F,False,False,False,True,3197,0.0,0.0,18,77.0
United_States,10,8,4.0,0,0.0,0,0,F,True,False,True,True,3198,0.0,0.0,5,42.0
United_Kingdom,10,8,7.0,0,0.0,0,0,F,False,False,False,True,2856,0.0,0.0,21,17.0
Germany,10,8,1.0,0,0.0,0,0,F,False,False,False,True,2857,0.0,0.0,25,22.0
Germany,10,8,2.0,0,0.0,0,0,F,True,False,True,True,3205,0.0,0.0,26,19.0
