country,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,anom_x,anom_y,login_data
United_States,10,8,44,3.0,0,0.0,0,0,F,True,False,True,True,25,3201,0.590523761375885,0.1,28
United_States,10,8,23,5.0,0,0.0,1,0,F,True,True,False,True,532,2854,0.5593091296381549,0.13257405997087232,36
United_States,10,8,9,5.0,0,0.0,0,0,F,False,False,False,True,22,3197,0.3,0.1,18
United_States,10,8,4,4.0,0,0.0,0,0,F,True,False,True,True,702,3198,0.1,0.1,5
United_Kingdom,10,8,5,7.0,0,0.0,0,0,F,False,False,False,True,695,2856,0.37111876896990015,0.14699995390434908,21
Germany,10,8,3,1.0,0,0.0,0,0,F,False,False,False,True,696,2857,0.3,0.3,25
Germany,10,8,8,2.0,0,0.0,0,0,F,True,False,True,True,129,3205,0.1,0.1,26
Italy,10,8,58,25.0,0,0.0,0,0,M,True,False,True,True,630,3195,0.5680555276049379,0.2584554361251379,71
France,10,8,0,38.0,0,0.0,0,3,M,False,False,False,True,364,2858,0.2658710069485116,0.6083724593443728,15
United_Kingdom,25,8,20,12.0,0,0.0,114,0,M,True,False,True,False,224,3202,0.3,0.08310477146454616,6
France,11,8,6,37.0,0,0.0,164,2,M,True,True,False,True,304,3200,0.3549379465009124,1.188507633587473,18
United_Kingdom,10,8,80,12.0,0,0.0,36,0,F,True,False,True,True,338,2858,0.1560546030334745,0.3,18
United_States,10,8,5,5.0,0,0.0,1,0,F,False,False,False,True,196,3201,0.20730169792390046,0.5267565621654953,34
United_Kingdom,13,8,14,8.0,1,0.0,11,1,F,True,False,True,True,11,3203,0.1,1.6744902666834327,24
United_Kingdom,10,8,4,7.0,0,0.0,1,1,F,True,False,True,True,183,3204,0.4934456083565361,0.3,6
France,10,8,0,37.0,0,0.0,3,0,F,False,False,False,True,704,3200,0.1,0.3,12
Italy,17,8,8,25.0,11,72.0,0,0,F,True,False,True,True,358,2855,72.3722294062414,12.087826105773564,67
Italy,15,12,2,28.0,0,0.0,13,1,M,True,False,True,False,15,3195,0.5619942426838119,0.1,86
Italy,14,8,4,24.0,8,100.0,0,0,M,True,False,True,True,13,3197,99.9,8.406826688769867,60
France,10,9,6,34.0,0,0.0,27,0,M,True,False,True,True,109,3195,-7.580107079410782,0.5717971669861286,13
United_States,10,8,3,4.0,0,0.0,0,0,F,False,False,False,True,698,3200,0.02754259659013413,0.1,11
United_States,10,8,11,5.0,0,0.0,1,0,F,True,True,False,True,591,3200,0.2,0.15746927482295042,13
Italy,10,8,0,26.0,0,0.0,4,0,F,False,False,False,True,698,2859,0.3505215937365348,0.2,37
United_States,10,8,0,4.0,0,0.0,4,0,F,False,False,False,True,700,3202,0.3,0.4982008993714102,15
Germany,11,8,0,1.0,0,0.0,15,2,M,False,False,False,True,533,3202,109.01497027232891,0.1,35
Italy,10,9,2,29.0,0,0.0,4,0,F,True,True,False,True,693,3205,0.10662339828617017,0.3,92
United_States,11,8,18,4.0,0,0.0,0,1,M,True,True,False,True,74,3205,106.48073550223158,0.1,6
United_States,10,8,4,4.0,0,0.0,2,0,F,False,False,False,True,700,3196,0.1,0.3,31
United_Kingdom,10,8,74,6.0,0,0.0,1,0,M,False,False,False,True,14,3202,0.1,0.2,3
United_Kingdom,11,8,22,9.0,0,0.0,0,0,F,True,False,True,True,243,2858,0.3,0.1,35
France,10,8,0,39.0,0,0.0,3,0,F,False,False,False,True,704,3200,0.2,0.1,13
United_States,11,8,0,5.0,0,0.0,0,3,F,False,False,False,True,401,3197,0.054876935048933116,0.19452154625963755,98
United_States,12,5,34,5.0,3,66.0,5,5,M,True,True,False,False,16,3199,66.048354402187,2.2172551174110304,0
United_Kingdom,10,8,9,9.0,0,0.0,0,0,F,False,False,False,True,25,3199,-7.246737435442044,0.6740917881663578,12
Spain,10,8,7,18.0,0,0.0,3,3,F,True,False,True,True,13,2857,0.11141032675620337,0.9911781624801236,2
United_States,12,0,0,5.0,0,0.0,5,1,M,True,False,True,True,14,2859,0.1,0.8673875923524749,11
France,10,8,3,39.0,0,0.0,0,0,M,False,False,False,True,222,3201,0.2,0.5552474875577507,15
United_Kingdom,10,8,21,6.0,0,0.0,1,0,M,False,False,False,True,12,2853,0.13902872034528593,0.5906932464203567,37
Germany,15,8,26,2.0,0,0.0,12,4,F,False,False,False,True,645,3197,0.2,0.3037031015820866,18
France,10,8,10,38.0,0,0.0,0,0,F,False,False,False,False,268,2856,0.2,0.1,13
France,12,8,12,43.0,0,0.0,0,0,F,False,False,False,True,35,3202,0.3,0.2291771159891994,13
Spain,10,8,96,14.0,0,0.0,11,0,M,True,True,False,True,598,3196,0.7834982150713302,0.07537825696768577,0
Italy,31,17,111,25.0,12,90.9,27,0,F,True,True,False,False,12,3196,90.93509171900223,11.637446261512132,57
Spain,13,9,221,14.0,2,0.0,1,6,F,True,False,True,True,11,3199,0.4218751419547472,1.8383956801317347,1
United_States,38,8,6,4.0,7,0.0,0,0,F,True,False,True,False,318,3204,0.4960110968300278,7.778236829466276,92
United_Kingdom,10,8,5,14.0,0,0.0,1,0,F,False,False,False,True,171,2858,0.3,0.2,12
Spain,10,8,58,17.0,0,0.0,7,1,F,False,False,False,True,11,3204,107.64400623382498,0.2,2
United_Kingdom,10,8,9,7.0,0,0.0,5,0,F,True,False,True,True,194,2855,0.3408055925713457,0.4105011722657836,19
Italy,12,8,3,26.0,7,100.0,0,0,F,True,False,True,False,14,3197,99.43712649488123,6.959462992822599,79
Germany,10,9,10,1.0,0,0.0,0,1,F,True,True,False,True,614,3201,0.4520024941396236,0.3,23
Italy,12,8,0,30.0,4,50.0,0,0,M,False,False,False,False,145,2853,49.94619053181793,3.2619759153688275,50
Germany,13,8,62,1.0,0,0.0,71,3,M,True,True,False,True,26,3205,0.1,0.03070674860097526,25
France,11,8,3,37.0,0,0.0,0,0,M,True,False,True,True,467,3205,0.7346412494610697,0.9078355694685232,13
France,14,8,1,40.0,12,83.0,0,1,M,True,False,True,False,14,3203,82.4160750619733,12.116201920213392,12
United_States,10,8,4,5.0,0,0.0,10,0,F,False,False,False,True,30,2853,0.1,1.2738460576815325,11
United_Kingdom,11,10,3,5.0,0,0.0,3,0,M,False,False,False,True,18,3198,0.1,0.2199975883136629,36
United_Kingdom,10,8,0,10.0,0,0.0,7,0,M,False,False,False,True,696,2857,0.6271427053043998,0.1,23
United_States,11,8,4,4.0,0,0.0,0,0,F,False,False,False,True,709,3205,0.2,1.0029218938547002,13
United_States,10,8,13,4.0,0,0.0,1,0,F,True,False,True,True,322,3197,0.8741416360474159,0.1,22
Germany,10,8,12,1.0,0,0.0,0,0,F,False,False,False,False,164,2856,0.3,0.2672374187662513,29
United_States,10,8,4,4.0,0,0.0,0,0,F,True,False,True,True,668,2856,0.1,0.39912276435121136,15
Italy,10,8,10,27.0,0,0.0,0,0,F,True,False,True,True,652,3198,0.3,0.018586021238321808,51
United_States,10,8,26,4.0,0,0.0,8,0,F,False,False,False,True,30,3201,0.5643292344460189,0.08773427784989997,14
United_States,11,8,8,4.0,0,0.0,10,2,M,True,False,True,True,11,3200,0.8982111186375935,0.2,19
United_States,10,8,0,4.0,0,0.0,3,0,M,True,True,False,True,629,2853,0.5461322662885857,0.5502598903626508,14
United_Kingdom,19,10,373,5.0,0,0.0,35,2,F,False,False,False,False,11,3198,0.1,0.0706486247626742,26
France,10,8,2,39.0,0,0.0,7,0,M,False,False,False,True,70,3201,0.18483144854378408,0.3,12
United_States,10,8,5,4.0,0,0.0,0,7,F,False,False,False,True,110,3205,0.1,0.3,30
France,18,8,0,42.0,7,28.0,0,0,F,True,False,True,True,279,2857,28.374761950923013,6.851680072274209,12
Italy,10,8,0,28.0,0,0.0,4,0,M,False,False,False,True,709,3205,0.3989415737173912,0.24989056201493995,40
Germany,13,8,25,1.0,0,0.0,9,4,M,True,False,True,False,99,3199,0.418655585620685,0.2,22
United_States,10,8,2,4.0,0,0.0,4,0,F,True,False,True,True,648,3199,0.4734247145922285,0.2,12
Germany,10,8,46,1.0,0,0.0,20,0,F,False,False,False,True,53,3199,0.2185962393777912,1.1413097102814735,30
Italy,11,10,7,33.0,0,0.0,0,5,M,False,False,False,True,148,3204,0.1,0.24343836414915426,66
Italy,23,15,1,25.0,18,44.0,3,0,M,True,False,True,True,30,3195,43.89144016865711,18.222878049407186,75
United_States,10,8,3,4.0,0,0.0,0,0,F,False,False,False,True,709,3205,0.1,0.3,34
United_Kingdom,19,8,275,10.0,0,0.0,566,23,M,False,False,False,True,29,2854,0.39605496471751983,0.4182535067646795,12
Italy,10,8,6,27.0,0,0.0,0,0,F,True,False,True,True,485,3204,0.07293877446972978,0.2347299749812659,66
United_States,10,8,33,4.0,0,0.0,1,0,F,True,False,True,True,465,3202,0.2,0.1,90
France,10,8,39,40.0,0,0.0,1,1,M,True,False,True,True,449,3203,0.2,0.2,17
United_States,10,8,22,4.0,0,0.0,7,0,M,False,False,False,True,638,2853,0.2,0.03340080174475093,0
United_Kingdom,10,8,4,5.0,0,0.0,0,0,F,False,False,False,True,591,3205,0.2373033758949975,0.023203729625867548,12
United_States,10,8,0,4.0,0,0.0,4,0,F,False,False,False,True,708,3204,0.6462971780160253,0.1,30
United_Kingdom,10,8,4,8.0,0,0.0,0,0,F,False,False,False,True,691,2852,0.2,0.3,17
Italy,10,11,5,27.0,0,0.0,0,0,M,False,False,False,True,164,3203,0.3,0.2,79
United_Kingdom,10,8,10,8.0,0,0.0,0,0,F,False,False,False,True,340,3202,0.2,0.3,23
Germany,10,8,11,1.0,0,0.0,0,0,M,False,False,False,True,23,3195,0.2,0.16384631351203247,31
Italy,10,8,3,26.0,0,0.0,0,0,F,True,False,True,True,394,3204,0.8277625434249639,0.2,93
France,10,8,0,38.0,0,0.0,4,1,M,False,False,False,True,695,3202,0.4299785211579129,0.4630676561096986,16
United_States,12,9,3,5.0,0,0.0,0,1,F,False,False,False,False,505,3196,0.3,0.2,1
Germany,10,8,4,1.0,0,0.0,0,0,F,True,False,True,True,414,2857,0.13855218747880224,0.2,24
Italy,10,8,2,30.0,0,0.0,4,0,F,False,False,False,True,705,3202,0.3,0.13921523115251522,40
United_States,10,8,1,4.0,0,0.0,3,0,F,False,False,False,True,582,2854,0.5757726804338561,0.1,98
United_Kingdom,10,8,3,5.0,0,0.0,0,0,F,True,False,True,True,525,3199,0.2,0.1,12
Spain,11,9,7,14.0,0,0.0,0,0,F,False,False,False,True,56,2856,0.2,0.2,99
Italy,22,9,672,31.0,0,0.0,8,0,F,True,False,True,True,226,2856,1.1547672637004895,0.1334665166553865,24
United_States,10,8,5,4.0,0,0.0,5,1,F,False,False,False,True,392,3197,0.1,0.4033082644603401,25
Germany,10,8,3,1.0,0,0.0,0,0,F,False,False,False,True,261,3203,0.2,0.08590863885180733,36
United_Kingdom,10,8,5,8.0,0,0.0,0,0,F,False,False,False,True,147,3205,0.3,0.3,11
France,10,8,3,39.0,0,0.0,11,0,M,True,False,True,True,37,3198,0.9892103085125279,0.3,11
Germany,10,9,46,1.0,0,0.0,0,1,F,True,False,True,True,11,2857,0.3,0.3748793532153721,33
United_States,10,8,6,5.0,0,0.0,0,0,M,False,False,False,True,693,2854,0.3,0.4952058400258561,24
France,10,8,9,39.0,0,0.0,0,0,F,True,False,True,True,367,2857,0.8248748832871038,0.16696774833188505,13
France,10,8,3,36.0,0,0.0,0,0,F,False,False,False,True,612,2859,0.2,0.2,14
France,14,8,4,37.0,0,0.0,0,0,F,False,False,False,True,218,3201,0.2815420731114618,0.5376286303469897,15
Italy,10,9,9,28.0,0,0.0,1,5,F,False,False,False,True,141,2858,0.4088589566003308,1.2156245442660512,74
Italy,11,8,6,37.0,0,0.0,1,0,M,True,False,True,True,142,3204,0.2,0.38112612362705256,84
United_States,10,8,1,4.0,0,0.0,4,0,F,False,False,False,True,435,3198,0.6917861388702561,0.1,5
United_States,10,8,3,4.0,0,0.0,1,0,M,True,False,True,True,511,3198,1.4624403568072841,0.1,5
United_Kingdom,11,15,16,4.0,0,0.0,6,30,M,False,False,False,True,12,2857,0.2,0.2,6
United_States,10,8,12,4.0,0,0.0,2,0,F,True,False,True,True,622,3204,0.1,0.2,90
Germany,10,8,4,1.0,0,0.0,0,0,F,True,False,True,True,389,3195,0.3,0.1,30
Germany,10,9,4,2.0,0,0.0,0,0,M,True,False,True,True,691,2852,0.2,0.2,36
Germany,10,8,3,1.0,0,0.0,0,0,F,False,False,False,True,439,3198,0.2767464841210924,0.1,26
United_Kingdom,10,8,15,9.0,0,0.0,0,0,F,True,True,False,True,568,3201,0.3,0.7557158250900345,25
United_States,10,8,4,3.0,0,0.0,0,0,M,False,False,False,True,700,3197,0.05137181614963664,0.5817161179784068,5
Italy,10,8,0,30.0,0,0.0,0,3,M,False,False,False,True,109,3198,0.2,0.3932285031649863,66
Spain,10,8,4,14.0,0,0.0,0,1,F,True,False,True,True,368,2857,0.3,0.3,99
United_Kingdom,10,8,22,7.0,0,0.0,0,1,F,True,False,True,True,15,3196,0.2,1.076031457601511,3
Italy,10,8,0,25.0,0,0.0,6,0,F,False,False,False,True,697,2858,0.2,0.2,97
France,14,10,0,42.0,0,0.0,4,0,F,True,False,True,True,64,2856,0.2402465513906321,0.2,13
United_Kingdom,11,8,17,8.0,1,0.0,3,0,F,True,False,True,True,11,3195,0.1,1.1395264563998806,19
United_Kingdom,17,8,3,10.0,10,0.0,155,30,M,True,True,False,True,11,2853,0.2,9.989596098104712,18
United_States,10,8,4,4.0,0,0.0,0,0,F,True,False,True,True,692,2853,0.3,0.7673073362399037,14
Germany,10,8,3,1.0,0,0.0,0,0,M,True,False,True,True,699,3195,0.2,1.4612342560489076,31
France,10,8,14,42.0,0,0.0,0,0,M,True,False,True,True,242,3203,0.7935592063271261,0.3626724433782407,12
United_Kingdom,13,10,4,5.0,0,0.0,0,3,M,True,True,False,False,210,2859,0.4128819802113509,0.1806478222987785,10
Spain,10,8,5,17.0,0,0.0,10,2,F,False,False,False,True,302,2853,0.316860998762352,0.1,5
United_States,10,10,6,4.0,0,0.0,1,0,F,False,False,False,True,576,2857,0.7085637440648627,0.3,22
United_States,17,9,23,4.0,3,66.0,3,0,M,True,False,True,True,65,3204,65.37329320270203,2.7157124622757545,15
France,11,8,0,46.0,0,0.0,3,1,F,False,False,False,True,666,3197,104.58642189209124,0.1,15
Italy,10,8,27,25.0,0,0.0,0,0,F,True,False,True,False,11,3201,0.10645460924928532,0.2,87
United_States,10,8,0,5.0,0,0.0,6,0,M,False,False,False,True,699,3195,0.2,0.3,25
Italy,13,8,60,25.0,0,0.0,0,1,M,True,False,True,True,11,2854,0.6446752361209902,0.6579209953937868,70
Spain,11,8,0,14.0,2,100.0,0,0,F,False,False,False,True,11,3205,99.9,1.788882861673371,2
Germany,10,8,1,2.0,0,0.0,3,1,F,False,False,False,True,397,3201,0.2924907240176752,0.4120466159370229,34
France,10,9,8,35.0,0,0.0,1,0,F,True,False,True,True,708,3204,0.3991579944458902,0.3,15
France,10,8,0,45.0,0,0.0,5,0,M,False,False,False,True,704,3200,0.2,0.2684914246235403,14
France,10,8,8,46.0,0,0.0,0,0,F,True,False,True,True,11,3196,0.4086693056410686,0.2,13
United_States,11,8,52,4.0,0,0.0,69,1,F,True,False,True,True,196,2858,0.5512262165397359,0.3,24
United_Kingdom,12,8,8,8.0,0,0.0,0,0,M,True,False,True,True,670,3205,0.1,0.3,8
United_States,10,8,11,5.0,0,0.0,6,0,M,False,False,False,True,25,3201,0.6892404252525297,0.1136693554373463,7
Spain,10,8,3,13.0,0,0.0,0,0,M,True,False,True,True,17,2858,0.3,0.412717562487693,7
Spain,10,8,1,10.0,0,0.0,10,0,M,False,False,False,True,577,3195,0.4652969084954609,0.3505338138036209,1
France,10,8,20,44.0,0,0.0,0,0,M,True,True,False,True,457,3201,0.2629306262279835,0.09337598355919002,15
Italy,16,8,4,34.0,0,0.0,814,4,M,True,True,False,True,12,3203,1.8743865764831285,0.1,88
United_States,130,8,1,4.0,86,100.0,0,0,F,False,False,False,True,55,2853,99.07688981354748,84.70419006102355,5
Germany,14,10,0,1.0,0,0.0,0,4,F,False,False,False,True,643,3201,0.7487201559688178,0.2,34
United_Kingdom,10,8,4,7.0,0,0.0,0,0,M,True,False,True,True,672,3203,0.2,0.1,33
Italy,10,8,3,27.0,0,0.0,0,0,M,True,True,False,True,698,2859,0.7079592899091129,0.2,72
Italy,10,8,3,25.0,0,0.0,1,0,F,True,True,False,True,362,3199,0.1,0.1,48
United_Kingdom,10,8,8,4.0,0,0.0,0,0,M,False,False,False,True,690,2858,0.5286868868166644,0.3,96
United_States,10,8,0,3.0,0,0.0,3,0,M,False,False,False,True,580,2857,0.3,0.040263380465961736,88
France,11,8,0,41.0,3,100.0,0,0,F,False,False,False,True,610,3203,99.94977763437288,3.2051481438099123,13
France,12,8,212,39.0,0,0.0,0,0,M,True,False,True,True,626,3205,0.2880372247940669,0.020353155134171144,16
United_States,10,8,77,5.0,0,0.0,0,0,F,True,False,True,True,33,3202,0.8065059843537615,0.15474415401345065,9
United_States,11,9,13,4.0,0,0.0,9,0,F,True,False,True,True,15,2857,0.4652842885754621,0.450288932440475,25
France,12,8,90,40.0,6,0.0,0,1,F,True,False,True,True,11,2855,0.3,6.365602110366153,14
United_States,20,16,0,4.0,0,0.0,13,1,F,True,False,True,True,305,3203,0.16842175103094528,0.1,21
United_States,11,8,27,4.0,0,0.0,0,0,F,True,False,True,True,659,2854,0.2,0.9500479950016928,8
United_States,10,8,9,5.0,0,0.0,0,0,F,True,False,True,True,16,2856,0.1619547882451818,0.3,33
United_States,10,8,16,4.0,0,0.0,0,0,F,False,False,False,True,48,2854,0.3043227744905629,0.3,7
France,10,9,2,41.0,0,0.0,3,0,M,False,False,False,True,707,3203,0.3,0.2,15
United_States,10,9,9,5.0,0,0.0,1,0,M,False,False,False,True,398,3204,0.2327913385757641,1.7979284131915985,41
United_Kingdom,10,8,13,6.0,0,0.0,4,0,F,True,False,True,True,17,3199,0.2,0.3,13
Germany,15,10,0,1.0,1,0.0,349,1,F,True,False,True,False,11,3196,0.15517006969720196,2.142658950011461,21
Italy,10,8,0,26.0,0,0.0,3,0,F,False,False,False,True,705,3202,0.27688626162771823,0.3526853412217352,58
United_States,10,8,5,5.0,0,0.0,0,0,F,False,False,False,True,17,3200,0.1,0.3464683300142455,14
United_States,10,8,6,5.0,0,0.0,1,2,F,False,False,False,True,658,3199,0.3,0.1,19
France,10,8,14,38.0,0,0.0,3,1,F,False,False,False,True,26,3202,0.3,0.2,17
Italy,11,8,0,27.0,4,75.0,0,0,F,False,False,False,True,105,3195,73.91955194693213,5.234385649581822,62
France,10,8,14,40.0,0,0.0,0,0,F,True,True,False,True,96,3201,0.3,0.3354868727227677,12
France,10,8,4,40.0,0,0.0,0,0,F,True,False,True,True,300,3201,0.05423827329257834,0.04189439170954578,15
United_States,10,8,10,4.0,0,0.0,0,0,F,False,False,False,True,270,2853,0.3275683176887551,0.2,22
Italy,134,40,863,26.0,87,89.0,68,0,M,True,False,True,False,11,3195,-8.333056861677854,86.91691353735789,49
France,10,8,3,35.0,0,0.0,0,0,F,False,False,False,True,664,2853,0.8479220979681544,0.2,13
United_States,10,8,11,4.0,0,0.0,0,0,F,True,False,True,True,89,3205,0.8252415815394101,0.1,29
United_States,10,8,6,4.0,0,0.0,1,0,F,False,False,False,True,237,3196,0.08219980546382748,0.5485130395664851,13
Spain,11,8,153,13.0,0,0.0,26,0,M,False,False,False,True,24,2858,0.3,0.6303364029520278,3
Italy,10,9,5,25.0,0,0.0,13,6,M,True,False,True,True,11,2857,0.1,0.4187963724224588,78
France,10,8,6,36.0,0,0.0,1,0,F,True,False,True,True,11,2858,-3.6840434927470533,0.5522519476522559,10
Spain,10,8,6,15.0,0,0.0,0,0,F,True,False,True,True,167,3199,0.17778827648599754,0.1,5
United_Kingdom,12,10,8,7.0,0,0.0,3,0,F,False,False,False,True,363,2858,0.2,0.1,18
United_Kingdom,22,17,72,9.0,0,0.0,145,25,F,True,False,True,True,11,3202,0.8246807885564487,0.1,21
France,17,10,13,41.0,0,0.0,6,0,F,False,False,False,True,284,3201,0.1,0.2,11
United_States,10,8,9,4.0,0,0.0,1,0,F,True,True,False,True,590,3201,0.2,0.1,19
Italy,21,10,417,26.0,0,0.0,1,0,M,True,False,True,False,22,2853,0.10417508131377656,0.1,93
France,10,10,3,40.0,0,0.0,0,0,F,False,False,False,True,386,2855,0.13317113424408247,0.4932491465704762,13
United_Kingdom,11,8,32,7.0,0,0.0,16,3,F,False,False,False,True,17,2858,0.2,1.105351962088509,17
France,10,8,6,43.0,0,0.0,3,0,M,False,False,False,True,175,3199,0.3,0.1,14
Germany,10,8,0,2.0,0,0.0,3,2,F,False,False,False,True,662,2856,0.2,0.14696433044341325,37
United_States,10,8,3,4.0,0,0.0,0,0,F,False,False,False,True,699,3195,105.18262200003157,0.1,19
France,12,8,4,36.0,0,0.0,195,2,F,False,False,False,True,117,3205,0.1,0.2227335707115816,15
United_States,10,8,6,4.0,0,0.0,0,0,F,False,False,False,True,544,2857,0.1141204293655033,0.3,22
Spain,13,8,0,15.0,0,0.0,3,0,M,False,False,False,True,700,3196,0.8561992616745432,0.5094101667346881,4
United_States,10,8,8,3.0,0,0.0,0,0,F,True,False,True,True,529,3199,0.3,0.02490139263914916,20
Germany,10,8,13,1.0,0,0.0,1,1,F,True,False,True,True,11,3199,0.35015391725326395,1.4744725573112334,28
Italy,10,8,27,31.0,0,0.0,2,0,F,True,False,True,True,42,3195,0.34644900534263856,0.7882719425855635,57
United_Kingdom,10,8,65,4.0,0,0.0,12,0,F,True,False,True,True,676,2857,0.2443463529827897,0.1,10
United_States,10,8,4,4.0,0,0.0,0,0,F,True,True,False,True,277,2857,0.13092578619142564,0.3719967505800237,16
United_States,10,8,20,4.0,0,0.0,0,0,F,False,False,False,True,107,3203,0.1,0.1,41
Germany,10,8,11,2.0,0,0.0,1,0,M,True,False,True,True,14,3203,0.3,0.6295084253187946,27
Germany,11,8,0,1.0,0,0.0,6,0,M,False,False,False,True,702,3198,0.11664506560775392,0.3,34
Italy,13,8,17,28.0,0,0.0,94,0,F,False,False,False,True,22,2857,0.5455310453591686,0.1,79
United_Kingdom,10,8,17,8.0,0,0.0,0,0,F,False,False,False,True,312,3203,0.1,0.1,21
France,10,8,3,40.0,0,0.0,3,1,M,False,False,False,True,611,2854,0.6757570390051404,0.034809246742674466,13
Italy,10,8,8,30.0,0,0.0,0,0,M,False,False,False,True,634,3202,0.2,0.1,66
France,10,8,3,38.0,0,0.0,5,1,M,False,False,False,True,11,3195,1.092836022391455,0.5456930305610159,14
France,11,9,17,36.0,0,0.0,0,0,F,True,True,True,True,643,3202,0.2,0.3,10
Italy,10,8,4,28.0,0,0.0,1,0,F,True,False,True,True,248,3195,0.3,0.2,76
United_Kingdom,10,10,16,9.0,0,0.0,0,0,M,False,False,False,True,25,2852,0.3,1.5770360555207437,14
Germany,10,9,32,2.0,0,0.0,1,0,F,False,False,False,True,172,3202,0.16462493385857396,0.2,36
United_States,10,8,0,4.0,0,0.0,3,0,M,False,False,False,True,692,2853,0.2,1.4584648282096075,34
France,11,11,22,39.0,0,0.0,28,1,F,False,False,False,True,30,2859,0.7561747242277622,0.8232455745857199,15
France,11,8,5,38.0,0,0.0,0,0,F,True,False,True,True,466,3199,1.1990358551101303,0.2,12
United_Kingdom,10,8,4,8.0,0,0.0,0,0,M,False,False,False,True,606,2855,-6.946305868200116,0.2322836295193241,22
France,10,8,7,38.0,0,0.0,0,0,M,True,False,True,True,134,2853,0.3,0.7968148495063619,15
United_States,11,8,41,4.0,0,0.0,27,6,F,True,False,True,False,23,2856,0.1,0.8577191723718263,91
Italy,10,8,3,31.0,0,0.0,0,0,M,True,False,True,True,32,2853,0.5072244553018617,0.7322104034045895,70
Germany,14,8,1,1.0,0,0.0,2,5,M,False,False,False,False,419,3197,1.118005804149114,0.1,29
Italy,11,8,0,27.0,0,0.0,0,0,M,True,False,True,False,11,2857,0.3,0.3,68
United_Kingdom,21,8,2,5.0,4,75.0,0,0,M,False,False,False,False,149,2856,75.73767717587283,3.7470236332836273,13
Germany,10,8,5,1.0,0,0.0,1,0,F,False,False,False,True,373,3201,0.32056715532933816,0.1,26
Italy,11,8,185,27.0,0,0.0,16,1,M,True,False,True,True,11,3205,0.6630970511080804,0.3848336730067135,74
Italy,10,8,12,32.0,0,0.0,0,0,F,True,False,True,True,707,3203,0.2,0.10769613755900263,64
