country,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,anom_x,anom_y,login_data,likes
United_Kingdom,10,8,15,9.0,0,0.0,0,0,F,True,False,True,True,16,3197,0.3,0.02124193080805312,10,9.925511926543003
Italy,10,8,11,30.0,0,0.0,0,0,M,False,False,False,True,24,2859,0.3,0.2,61,71.97992519867005
United_Kingdom,14,8,69,8.0,0,0.0,1,0,F,True,False,True,True,227,2857,0.6098010095752977,0.2,95,8.5288690182728
France,10,8,21,42.0,0,0.0,42,0,M,True,False,True,True,30,2856,0.9179387329284174,0.06383194166873356,13,111.0457063938919
Spain,10,8,5,13.0,0,0.0,7,0,F,False,False,False,True,319,2856,0.3,0.2,5,71.66668720937763
United_States,10,9,68,4.0,0,0.0,6,4,F,False,False,False,True,66,3197,0.3,0.2549737593652578,24,64.49708436930595
United_Kingdom,10,8,12,7.0,0,0.0,0,0,M,True,False,True,True,703,3204,0.3952142154407307,0.9445809471457102,21,5.830980506512753
United_States,11,8,2,4.0,0,0.0,3,0,F,False,False,False,True,703,3200,0.1788044901487506,0.20888320232948748,11,66.44449732026911
France,12,8,3,36.0,1,0.0,14,0,M,False,False,False,True,73,2857,0.6555358279022243,0.31849845807856997,15,94.81397683023343
Germany,10,8,33,1.0,0,0.0,0,0,F,True,True,False,True,684,3195,0.2,0.3,28,159.0
United_Kingdom,10,8,0,8.0,0,0.0,4,0,F,False,False,False,True,648,3198,0.09335154523179873,0.1,19,4.059078777239661
France,10,8,0,37.0,0,0.0,4,0,M,False,False,False,True,697,2858,0.1,0.6278410042004164,14,124.95066071340271
France,12,8,48,44.0,0,0.0,0,1,F,True,False,True,True,11,2857,0.3,1.0238905535146652,15,174.2686285239256
United_Kingdom,10,8,11,11.0,0,0.0,2,0,M,False,False,False,True,610,3200,0.5405344399300586,0.3,26,18.735280744252464
United_Kingdom,10,8,0,9.0,0,0.0,4,0,F,False,False,False,True,708,3205,0.5856449344021653,0.1,21,8.560201594481024
France,34,17,106,39.0,0,0.0,164,4,F,True,False,True,False,16,3203,0.2,0.2,16,121.42087218232936
France,10,8,4,36.0,0,0.0,1,0,F,True,False,True,True,144,3203,0.2,0.2,13,127.08581068663402
France,12,8,2,35.0,4,75.0,0,0,M,True,False,True,True,11,3203,75.00446477390074,4.673450175404627,11,51.0
Italy,14,6,4,29.0,0,0.0,2,0,F,False,False,False,True,210,3200,0.055092546903714436,0.4555140162401362,98,76.16649508100923
Germany,10,8,0,1.0,0,0.0,6,0,M,True,True,False,True,412,3196,0.3,0.1,21,20.919408388614997
Spain,10,9,3,13.0,0,0.0,1,0,F,True,True,False,True,33,3204,0.2,0.2996338434013235,3,72.20458520883994
France,11,8,63,35.0,0,0.0,2,5,F,True,True,False,True,372,2857,0.1,0.26438039177136136,14,96.73960885016251
United_States,12,8,5,4.0,0,0.0,4,0,M,False,False,False,True,146,3202,0.20499621219193065,0.1,95,88.39785183317896
France,13,15,3,35.0,0,0.0,0,0,M,True,False,True,False,193,2858,0.4654701623827357,0.2,15,111.85757810480425
United_States,10,8,4,4.0,0,0.0,0,0,F,True,True,False,True,706,3202,0.1,0.1,22,74.22849374804578
Italy,19,8,1,31.0,11,75.0,0,0,F,True,False,True,True,194,3197,76.30327287485821,10.452452435725425,86,76.67010420256318
France,17,8,8,40.0,3,66.0,8,4,F,True,False,True,True,11,2859,66.69999544472874,4.0979407539632895,17,102.96432395222241
Spain,10,8,4,16.0,0,0.0,10,0,F,True,False,True,True,17,3201,0.3,0.18946689773331632,2,92.92358371722487
United_Kingdom,12,10,13,7.0,0,0.0,10,1,M,True,False,True,True,20,2856,0.1,0.3,27,15.168827025349081
United_Kingdom,10,8,38,10.0,0,0.0,0,1,F,True,False,True,True,36,3198,0.3,0.011074172247164128,7,6.310800621020917
United_States,10,9,14,5.0,0,0.0,12,0,F,True,True,False,True,691,3198,0.2327796682431433,0.1,14,88.0
United_States,10,8,3,4.0,0,0.0,0,0,F,False,False,False,True,696,2857,0.1,0.2,9,69.59526355103542
United_States,10,8,16,4.0,0,0.0,0,0,M,False,False,False,True,692,2853,0.3,0.3313788980749933,13,56.23190926600723
Germany,11,8,8,1.0,0,0.0,0,0,F,False,False,False,True,707,3203,0.1,0.044741052222368426,31,91.0
Germany,13,11,81,1.0,0,0.0,12,0,F,False,False,False,True,276,2858,0.04819719981419508,0.3,32,19.753850088884683
France,16,8,629,41.0,0,0.0,20,5,F,True,False,True,True,24,2855,103.63873493534656,0.2,13,120.82996965445548
United_Kingdom,22,8,0,8.0,14,100.0,0,0,F,False,False,False,True,29,3203,99.4341516485438,14.854003257653847,35,108.0
Italy,11,8,6,25.0,2,100.0,1,0,M,True,True,False,True,15,3204,99.68164315411259,1.225420847394138,47,75.2989734579118
United_States,10,8,7,4.0,0,0.0,0,0,M,True,False,True,True,491,3200,0.563871181672283,0.3296015199555082,21,57.79999478259406
United_States,15,8,1,4.0,4,50.0,0,0,F,True,False,True,True,151,3195,50.08126905980372,4.432618800633115,16,68.38420289897952
United_States,10,8,12,4.0,0,0.0,0,0,F,False,False,False,True,66,3197,0.3283939167275113,0.04544317376320296,1,88.9062976527556
France,10,8,3,40.0,0,0.0,0,1,F,True,False,True,True,698,3198,0.9802432303099085,0.1,14,94.55986656724207
United_States,13,15,11,5.0,0,0.0,0,0,F,True,False,True,True,392,3195,0.1,0.4537099087212478,14,72.8495643524899
United_States,10,9,10,5.0,0,0.0,2,1,F,True,False,True,True,11,3200,0.1,0.25434564203793514,13,59.4498521639415
Spain,10,9,4,21.0,0,0.0,8,2,M,True,False,True,True,11,3195,0.8867546564329828,0.1,3,21.0
Spain,12,8,0,14.0,0,0.0,22,1,F,False,False,False,True,54,3200,0.08917516480356885,0.1,4,53.21100693407663
France,10,8,32,41.0,1,0.0,0,0,M,True,False,True,True,577,2855,0.1,0.8833396478754347,16,150.42748707506155
United_Kingdom,10,8,5,7.0,0,0.0,23,0,F,False,False,False,True,573,2858,0.2,0.1,25,5.063013826233058
France,10,8,0,42.0,0,0.0,3,0,F,False,False,False,True,692,2853,0.3,0.1,16,126.41759997368179
United_States,10,8,5,5.0,0,0.0,19,0,F,False,False,False,True,343,3202,110.48690277918509,0.1005293353225202,98,32.41489190049329
United_States,10,8,6,4.0,0,0.0,1,0,F,True,False,True,True,669,3202,0.9317791762545056,0.3881338251995934,31,65.80378439742059
United_States,10,8,32,4.0,0,0.0,2,0,M,True,False,True,True,35,3196,0.1,0.2,20,76.0
United_States,11,8,7,5.0,0,0.0,0,1,F,False,False,False,True,11,3198,0.2763695825215158,0.6227510544743674,26,75.07490378848046
United_States,10,8,1,4.0,0,0.0,3,0,F,True,False,True,True,556,3201,0.3,0.3829521782985653,31,132.0
Germany,13,8,122,1.0,0,0.0,0,1,M,False,False,False,True,104,3196,1.2491788276384173,0.3,26,23.266125041745546
France,10,8,6,43.0,0,0.0,0,0,F,True,False,True,True,683,2854,0.1,0.6289247734174667,10,125.18353986310909
France,10,8,4,38.0,0,0.0,0,0,F,True,False,True,True,69,3203,0.1,0.2,16,135.46486272730814
United_Kingdom,12,8,1,11.0,0,0.0,109,2,M,False,False,False,True,34,3198,0.2,0.3,16,8.29637884711091
United_States,13,8,32,4.0,0,0.0,0,0,F,False,False,False,True,652,3202,0.4469313477785871,0.1,21,67.0
France,10,8,3,35.0,0,0.0,2,0,M,False,False,False,True,189,3205,0.3,0.1,15,107.6958163344533
Italy,10,8,7,30.0,0,0.0,24,0,F,True,False,True,True,659,2856,0.2809260102445148,0.3,42,164.0
France,10,8,16,37.0,0,0.0,0,0,F,True,False,True,True,37,3198,0.3,0.6937378769176505,12,65.60924083936018
United_States,10,8,0,4.0,0,0.0,4,0,M,False,False,False,True,242,3198,0.4536890564602625,0.6129307966556952,30,20.0
United_Kingdom,10,8,8,6.0,0,0.0,1,0,F,False,False,False,True,50,2856,0.05011108947715362,1.294880245319279,99,7.606885544272767
France,15,10,22,35.0,1,0.0,0,0,M,True,False,True,True,149,2855,0.08253984066910114,0.034815640842902014,17,161.7477362851348
United_Kingdom,10,8,3,9.0,0,0.0,4,3,M,False,False,False,True,53,3200,0.5168510712994422,0.3,11,10.542447055025825
Italy,11,9,5,26.0,0,0.0,1,0,M,False,False,False,False,699,3195,-5.275450581904063,0.2,74,51.04535958894316
Germany,10,9,5,1.0,0,0.0,0,0,F,False,False,False,True,692,2853,-5.757665812086839,0.3735884481799819,35,24.114364130938057
Germany,10,8,5,1.0,0,0.0,5,0,F,False,False,False,True,169,3203,0.2046321633464355,0.3,21,26.677253943080725
United_States,10,8,6,4.0,0,0.0,0,0,F,False,False,False,True,691,2852,1.163572854171195,0.3,24,57.33109767239528
United_Kingdom,10,8,11,10.0,0,0.0,4,2,F,False,False,False,True,31,2855,0.8925179646989378,0.4416630441580445,16,129.0
Italy,10,8,3,31.0,0,0.0,2,0,M,True,True,False,True,15,3204,0.1,0.3492306372276184,89,106.0
United_States,10,8,6,4.0,0,0.0,0,0,M,True,False,True,True,707,3204,0.9721175857152676,0.2607689536049537,2,60.519034740600404
Spain,10,8,45,13.0,0,0.0,1,0,F,True,True,False,True,534,2853,-8.656350497708367,0.3,98,69.39818596244466
France,10,8,1,36.0,0,0.0,4,0,F,False,False,False,True,477,3204,0.3608935766680778,0.1,13,100.64447042468649
France,10,8,1,40.0,0,0.0,77,1,M,True,False,True,True,339,2856,0.2248153353023956,1.4019940678187972,14,114.8218575348509
France,13,10,6,39.0,1,0.0,0,0,M,False,False,False,True,640,3202,0.2,1.7115508680301192,17,101.3770948934079
United_States,11,8,3,5.0,0,0.0,0,1,M,False,False,False,True,165,3202,0.051711756689066884,0.03469260097738865,98,48.662714048695705
United_States,11,8,20,4.0,0,0.0,0,0,M,False,False,False,True,235,2859,0.1,0.10581397381295136,14,59.314759220093315
France,10,8,6,35.0,0,0.0,0,0,M,True,False,True,True,11,3197,0.2,0.01416115183772871,12,98.48237527014102
Italy,15,8,1,28.0,3,100.0,0,0,M,True,True,False,True,11,3196,99.98032571308892,2.8052102573804567,75,58.32790895139801
France,10,8,4,40.0,0,0.0,0,0,M,True,False,True,True,17,2858,0.1,0.608174087617709,16,110.93109625592248
France,10,8,30,37.0,0,0.0,0,0,F,False,False,False,True,201,3200,0.1277408224048903,0.15835847817359308,16,76.61464669301691
Italy,10,9,44,28.0,0,0.0,0,0,M,True,False,True,True,103,3204,0.6283042529142366,0.1,82,71.34931150568917
Germany,10,8,29,1.0,0,0.0,0,0,M,True,False,True,True,431,2855,-8.418779901988193,0.3,33,27.365602784200618
United_States,10,8,5,4.0,0,0.0,0,0,F,False,False,False,True,620,2858,0.1,0.1,16,63.15020485325777
France,10,8,5,47.0,0,0.0,0,0,F,True,False,True,True,709,3205,0.3,0.3,12,132.73192367652547
France,11,8,1,50.0,0,0.0,42,0,M,False,False,False,True,703,3199,0.3,0.2,16,117.14178233458088
Germany,12,8,8,1.0,1,0.0,0,0,M,False,False,False,False,11,2852,0.1,1.908016233242729,31,27.78420743227418
United_States,11,8,59,4.0,0,0.0,3,2,F,True,False,True,True,22,3200,0.2,0.5502550915033281,96,62.83564797999137
United_States,10,8,11,5.0,0,0.0,1,0,M,False,False,False,True,699,3195,0.7137829193386641,0.3,27,63.58044652770412
United_Kingdom,11,8,8,7.0,0,0.0,6,7,F,True,False,True,True,12,2853,0.03549728736073241,0.1,15,8.46700762273644
France,10,8,15,39.0,0,0.0,0,0,F,True,False,True,True,343,2858,0.3,0.4504225887962566,12,151.8760596040974
Germany,10,8,4,2.0,0,0.0,27,0,F,False,False,False,True,11,3202,0.2,0.1,29,24.874540230072817
Italy,14,8,0,24.0,6,100.0,0,0,M,True,False,True,False,14,2859,99.9,6.290514269400622,76,55.44188224901799
United_Kingdom,10,8,0,7.0,0,0.0,6,0,F,False,False,False,True,707,3203,1.0067408730005212,0.5069468309439832,21,10.381569920690465
United_States,10,8,128,4.0,0,0.0,1,5,F,False,False,False,True,11,3202,0.1,0.2,9,62.0438563286983
Italy,27,8,11,28.0,30,93.0,0,1,F,True,False,True,True,12,3198,92.53235044135869,29.304362223944,70,62.33620517618573
United_States,10,8,5,4.0,0,-10.0,0,0,F,True,False,True,True,656,3197,0.3,1.350204672155969,24,50.997620805669506
Italy,10,8,4,30.0,0,0.0,0,0,F,True,False,True,True,11,2853,0.2,0.1,38,65.22689312733308
United_States,10,8,9,4.0,0,0.0,19,0,M,True,False,True,True,92,3200,0.6185170409439494,0.4566082845387862,23,65.21545701347654
United_Kingdom,10,8,1,10.0,0,0.0,3,1,F,False,False,False,True,702,3202,0.1,1.0813965020643137,25,12.446311365570223
United_Kingdom,10,8,0,9.0,0,0.0,0,6,F,False,False,False,True,26,2856,102.76346864430492,0.3,14,14.714636187063437
Spain,11,8,11,12.0,0,0.0,2,0,M,False,False,False,True,43,3199,0.3,0.1,6,133.0
Germany,10,8,0,1.0,0,0.0,5,0,F,False,False,False,True,692,2853,0.5101157366333582,0.2570656424735885,32,22.467830735461394
United_States,10,8,10,4.0,0,0.0,1,0,F,False,False,False,True,236,3196,0.28610099568066577,0.1,12,68.14672168431102
United_States,10,8,10,5.0,0,0.0,0,0,F,True,False,True,True,334,3198,0.0773428595677372,0.3,20,34.67053167619106
Germany,10,10,13,2.0,0,0.0,8,1,F,False,False,False,True,15,3204,0.1,1.1005473413792533,37,21.698364090828697
Spain,12,8,12,16.0,0,0.0,0,1,M,True,False,True,True,270,2858,0.2,0.3,99,67.4347154898947
Germany,10,8,0,1.0,0,0.0,11,0,F,False,False,False,True,144,3196,0.4642912227086041,0.1,25,26.72565832074083
Germany,12,8,24,1.0,0,0.0,8,3,F,False,False,False,False,11,3204,0.35980911791988224,0.07340817012040977,32,22.59884100002512
United_States,10,8,44,3.0,0,0.0,0,0,F,True,False,True,True,25,3201,0.590523761375885,0.1,28,31.117742242583425
United_States,10,8,23,5.0,0,0.0,1,0,F,True,True,False,True,532,2854,0.5593091296381549,0.13257405997087232,36,67.2587837459294
United_States,10,8,9,5.0,0,0.0,0,0,F,False,False,False,True,22,3197,0.3,0.1,18,77.03803436200593
United_States,10,8,4,4.0,0,0.0,0,0,F,True,False,True,True,702,3198,0.1,0.1,5,42.0
United_Kingdom,10,8,5,7.0,0,0.0,0,0,F,False,False,False,True,695,2856,0.37111876896990015,0.14699995390434908,21,17.482850267743224
Germany,10,8,3,1.0,0,0.0,0,0,F,False,False,False,True,696,2857,0.3,0.3,25,21.593720434978398
Germany,10,8,8,2.0,0,0.0,0,0,F,True,False,True,True,129,3205,0.1,0.1,26,18.78255405142808
Italy,10,8,58,25.0,0,0.0,0,0,M,True,False,True,True,630,3195,0.5680555276049379,0.2584554361251379,71,70.96534869119024
France,10,8,0,38.0,0,0.0,0,3,M,False,False,False,True,364,2858,0.2658710069485116,0.6083724593443728,15,103.60182098943278
United_Kingdom,25,8,20,12.0,0,0.0,114,0,M,True,False,True,False,224,3202,0.3,0.08310477146454616,6,11.574707906658494
France,11,8,6,37.0,0,0.0,164,2,M,True,True,False,True,304,3200,0.3549379465009124,1.188507633587473,18,120.25604756342781
United_Kingdom,10,8,80,12.0,0,0.0,36,0,F,True,False,True,True,338,2858,0.1560546030334745,0.3,18,7.443900762414911
United_States,10,8,5,5.0,0,0.0,1,0,F,False,False,False,True,196,3201,0.20730169792390046,0.5267565621654953,34,52.53627034844478
United_Kingdom,13,8,14,8.0,1,0.0,11,1,F,True,False,True,True,11,3203,0.1,1.6744902666834327,24,17.543176707520725
United_Kingdom,10,8,4,7.0,0,0.0,1,1,F,True,False,True,True,183,3204,0.4934456083565361,0.3,6,12.25367417479671
France,10,8,0,37.0,0,0.0,3,0,F,False,False,False,True,704,3200,0.1,0.3,12,104.66969385553878
Italy,17,8,8,25.0,11,72.0,0,0,F,True,False,True,True,358,2855,72.3722294062414,12.087826105773564,67,75.22243032142929
Italy,15,12,2,28.0,0,0.0,13,1,M,True,False,True,False,15,3195,0.5619942426838119,0.1,86,57.412908279138605
Italy,14,8,4,24.0,8,100.0,0,0,M,True,False,True,True,13,3197,99.9,8.406826688769867,60,12.0
France,10,9,6,34.0,0,0.0,27,0,M,True,False,True,True,109,3195,-7.580107079410782,0.5717971669861286,13,118.83689148764485
United_States,10,8,3,4.0,0,0.0,0,0,F,False,False,False,True,698,3200,0.02754259659013413,0.1,11,67.19552969245558
United_States,10,8,11,5.0,0,0.0,1,0,F,True,True,False,True,591,3200,0.2,0.15746927482295042,13,70.93097301699237
Italy,10,8,0,26.0,0,0.0,4,0,F,False,False,False,True,698,2859,0.3505215937365348,0.2,37,63.203662031611216
United_States,10,8,0,4.0,0,0.0,4,0,F,False,False,False,True,700,3202,0.3,0.4982008993714102,15,49.14761497755728
Germany,11,8,0,1.0,0,0.0,15,2,M,False,False,False,True,533,3202,109.01497027232892,0.1,35,24.374517805387963
Italy,10,9,2,29.0,0,0.0,4,0,F,True,True,False,True,693,3205,0.10662339828617017,0.3,92,54.3898054002859
United_States,11,8,18,4.0,0,0.0,0,1,M,True,True,False,True,74,3205,106.48073550223158,0.1,6,61.75864445390125
United_States,10,8,4,4.0,0,0.0,2,0,F,False,False,False,True,700,3196,0.1,0.3,31,76.30201254503041
United_Kingdom,10,8,74,6.0,0,0.0,1,0,M,False,False,False,True,14,3202,0.1,0.2,3,8.310796546337759
United_Kingdom,11,8,22,9.0,0,0.0,0,0,F,True,False,True,True,243,2858,0.3,0.1,35,12.998413742373936
France,10,8,0,39.0,0,0.0,3,0,F,False,False,False,True,704,3200,0.2,0.1,13,144.67198347676674
United_States,11,8,0,5.0,0,0.0,0,3,F,False,False,False,True,401,3197,0.054876935048933116,0.19452154625963755,98,28.231087585332393
United_States,12,5,34,5.0,3,66.0,5,5,M,True,True,False,False,16,3199,66.048354402187,2.2172551174110304,0,52.74269798727118
United_Kingdom,10,8,9,9.0,0,0.0,0,0,F,False,False,False,True,25,3199,-7.246737435442044,0.6740917881663578,12,9.420872667445492
Spain,10,8,7,18.0,0,0.0,3,3,F,True,False,True,True,13,2857,0.11141032675620337,0.9911781624801236,2,47.3079850004479
United_States,12,0,0,5.0,0,0.0,5,1,M,True,False,True,True,14,2859,0.1,0.8673875923524749,11,57.85035023040869
France,10,8,3,39.0,0,0.0,0,0,M,False,False,False,True,222,3201,0.2,0.5552474875577507,15,166.36466062240493
United_Kingdom,10,8,21,6.0,0,0.0,1,0,M,False,False,False,True,12,2853,0.13902872034528593,0.5906932464203567,37,12.425257626366497
Germany,15,8,26,2.0,0,0.0,12,4,F,False,False,False,True,645,3197,0.2,0.3037031015820866,18,89.0
France,10,8,10,38.0,0,0.0,0,0,F,False,False,False,False,268,2856,0.2,0.1,13,112.2600748414106
France,12,8,12,43.0,0,0.0,0,0,F,False,False,False,True,35,3202,0.3,0.2291771159891994,13,75.13442444252686
Spain,10,8,96,14.0,0,0.0,11,0,M,True,True,False,True,598,3196,0.7834982150713302,0.07537825696768577,0,133.0
Italy,31,17,111,25.0,12,90.9,27,0,F,True,True,False,False,12,3196,90.93509171900223,11.637446261512132,57,67.18801997040524
Spain,13,9,221,14.0,2,0.0,1,6,F,True,False,True,True,11,3199,0.4218751419547472,1.8383956801317347,1,73.31757531496426
United_States,38,8,6,4.0,7,0.0,0,0,F,True,False,True,False,318,3204,0.4960110968300278,7.778236829466276,92,53.536347162082215
United_Kingdom,10,8,5,14.0,0,0.0,1,0,F,False,False,False,True,171,2858,0.3,0.2,12,4.655015354510828
Spain,10,8,58,17.0,0,0.0,7,1,F,False,False,False,True,11,3204,107.64400623382498,0.2,2,71.25204369832879
United_Kingdom,10,8,9,7.0,0,0.0,5,0,F,True,False,True,True,194,2855,0.3408055925713457,0.4105011722657836,19,4.506745292728373
Italy,12,8,3,26.0,7,100.0,0,0,F,True,False,True,False,14,3197,99.43712649488123,6.959462992822599,79,87.9032733319168
Germany,10,9,10,1.0,0,0.0,0,1,F,True,True,False,True,614,3201,0.4520024941396236,0.3,23,23.044273757157896
Italy,12,8,0,30.0,4,50.0,0,0,M,False,False,False,False,145,2853,49.94619053181793,3.2619759153688275,50,92.71762012252485
Germany,13,8,62,1.0,0,0.0,71,3,M,True,True,False,True,26,3205,0.1,0.03070674860097526,25,159.0
France,11,8,3,37.0,0,0.0,0,0,M,True,False,True,True,467,3205,0.7346412494610697,0.9078355694685232,13,135.46947778132693
France,14,8,1,40.0,12,83.0,0,1,M,True,False,True,False,14,3203,82.4160750619733,12.116201920213392,12,94.9354486508415
United_States,10,8,4,5.0,0,0.0,10,0,F,False,False,False,True,30,2853,0.1,1.2738460576815325,11,39.11386502889972
United_Kingdom,11,10,3,5.0,0,0.0,3,0,M,False,False,False,True,18,3198,0.1,0.2199975883136629,36,7.9770925354287385
United_Kingdom,10,8,0,10.0,0,0.0,7,0,M,False,False,False,True,696,2857,0.6271427053043998,0.1,23,9.119496075557386
United_States,11,8,4,4.0,0,0.0,0,0,F,False,False,False,True,709,3205,0.2,1.0029218938547002,13,36.08726316483157
United_States,10,8,13,4.0,0,0.0,1,0,F,True,False,True,True,322,3197,0.8741416360474159,0.1,22,65.36019973685973
Germany,10,8,12,1.0,0,0.0,0,0,F,False,False,False,False,164,2856,0.3,0.2672374187662513,29,24.91086442569082
United_States,10,8,4,4.0,0,0.0,0,0,F,True,False,True,True,668,2856,0.1,0.39912276435121136,15,55.01921890657801
Italy,10,8,10,27.0,0,0.0,0,0,F,True,False,True,True,652,3198,0.3,0.018586021238321808,51,65.75953382864442
United_States,10,8,26,4.0,0,0.0,8,0,F,False,False,False,True,30,3201,0.5643292344460189,0.08773427784989997,14,41.072850030936486
United_States,11,8,8,4.0,0,0.0,10,2,M,True,False,True,True,11,3200,0.8982111186375935,0.2,19,106.0
United_States,10,8,0,4.0,0,0.0,3,0,M,True,True,False,True,629,2853,0.5461322662885857,0.5502598903626508,14,67.40659307589907
United_Kingdom,19,10,373,5.0,0,0.0,35,2,F,False,False,False,False,11,3198,0.1,0.0706486247626742,26,11.639879055314664
France,10,8,2,39.0,0,0.0,7,0,M,False,False,False,True,70,3201,0.18483144854378408,0.3,12,166.2256511146084
United_States,10,8,5,4.0,0,0.0,0,7,F,False,False,False,True,110,3205,0.1,0.3,30,81.83056223458446
France,18,8,0,42.0,7,28.0,0,0,F,True,False,True,True,279,2857,28.374761950923013,6.851680072274209,12,139.2963646691215
Italy,10,8,0,28.0,0,0.0,4,0,M,False,False,False,True,709,3205,0.3989415737173912,0.24989056201493995,40,77.28515758771279
Germany,13,8,25,1.0,0,0.0,9,4,M,True,False,True,False,99,3199,0.418655585620685,0.2,22,18.543253268015796
United_States,10,8,2,4.0,0,0.0,4,0,F,True,False,True,True,648,3199,0.4734247145922285,0.2,12,81.75606518574628
